id,length_of_listing_name,length_of_summary,length_of_description,name_tf_idf_sum,summary_tf_idf_sum,description_tf_idf_sum,summary_ARI,description_ARI,name_polarity,summary_polarity,description_polarity,name_subjectivity,summary_subjectivity,description_subjectivity,neighbourhood_cleansed,price,review_scores_rating,reviews_per_month
5786224,28,247,1000,0.564696489518629,0.474787825455287,0.892869224783956,0.164846228830664,0.178358014827546,0,0.241666666666667,0.22297619047619,0,0.441666666666667,0.398452380952381,Loop,$334.00,97,2.46
5795168,23,248,1000,0.394822319605598,0.416886376109904,0.81640042460174,0.0740526432367768,0.0821417639755818,0.1,-0.00505050505050505,0.184570191713049,0.4,0.203535353535354,0.435698824984539,Near West Side,$65.00,90,4.48
5795501,31,249,1000,0.568343646702974,0.398217338129602,0.866123538367508,0.145292862274586,0.138374974721157,0,0.5375,0.381883116883117,0,0.5625,0.484134199134199,Lincoln Park,$325.00,84,1.09
5795687,35,243,1000,0.748748502805325,0.499693772324412,0.782023546950776,0.238619781198953,0.126801842009543,0.3,0.5,0.382142857142857,0.6375,0.644444444444445,0.642261904761905,Lincoln Park,$87.00,90,4.63
5796340,29,170,1000,0.452998524473924,0.356111064118489,0.801835554260103,0.0947051011060882,0.0919423832054638,0,0,0.140382205513784,0,0.395833333333333,0.378759398496241,Near West Side,$120.00,91,3.31
5801764,31,165,1000,0.421287057693161,0.377131795647908,0.876129857496944,0.194874642339008,0.092944685401504,0,0.266666666666667,0.310714285714286,0,0.816666666666667,0.439285714285714,Edgewater,$100.00,100,1.08
5806753,24,246,1000,0.573408636813853,0.428694176401464,0.834690195971674,0.103891447352671,0.154468221532706,-0.2,0.107142857142857,0.117410714285714,0.75,0.264285714285714,0.409821428571429,Logan Square,$100.00,100,3
5812065,34,199,1000,0.529673821592569,0.428625073994091,0.751133933295359,0.213112097448153,0.122219205834567,0,0.282142857142857,0.154621848739496,0.375,0.489285714285714,0.409243697478992,Lake View,$130.00,98,1.79
5813833,33,244,1000,0.71577111208767,0.411812001063645,0.819948987045809,0.0837642062635937,0.122694387900133,0.35,0.295833333333333,0.352083333333333,0.7,0.6,0.616666666666667,Uptown,$98.00,100,0.61
5820212,35,239,1000,0.74195255281766,0.456346553638147,0.909427322283964,0.0741003503805305,0.0767042246608128,0.2,0.233333333333333,0.285185185185185,0.3,0.48,0.543827160493827,Logan Square,$120.00,88,1.99
5821384,35,246,1000,0.680090553258085,0.456027585431955,0.766481223939219,0.0817901058582685,0.113526817811176,0.35,0.165,0.272857142857143,0.7,0.535,0.570510204081633,Near West Side,$135.00,96,2.71
5824524,35,266,1000,0.759006537695208,0.404996464890514,0.735876984168433,0.155189136760427,0.119405463376983,0.4,0,0.227428571428571,0.375,0,0.361857142857143,Near North Side,$145.00,100,0.6
5824620,27,324,1000,0.601210718647531,0.578230492377171,0.885789755149358,0.18154785528208,0.138374974721157,0.6,0.336666666666667,0.186666666666667,1,0.636666666666667,0.478717948717949,West Town,$150.00,100,1.71
5826644,35,237,458,0.756639764397856,0.367694403691024,0.524307454911753,0.0804770992463102,0.0781400398406715,0.6,0.44,0.4375,0.65,0.625,0.653125,Loop,$80.00,80,0.86
